OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,GEOGRAPH,TRACT,POVERTY200,TRACTCE,PERCENT_CA,PERCENT_TR,PERCENT_WA,TOTAL_POP,UNEMPLOYME,POVERTY_RA,MEDIAN_INC,PERCENT_BL,PERCENT_HI,HOME_OWN,F15_FI_RATE,F15_FI_POP,F15_LB_NEED,F15_LB_UNME,F15_DISTRIB,F15_PPIN,FY_FI_RATE,FY_FI_POP,FY_LB_UNME,FY_DISTRIB,FY_PPIN,F14_FI_RATE,F14_LB_UNME,F14_DISTRIB,F14_PPIN,SHAPEAREA,SHAPELEN
618,51,059,471000,51059471000,4710,Census Tract 4710,G5020,S,1875812,2086,51059471000,471000,0,471000,69.2,29,1.9,2085,0.043,0.018,138589,0.005,0.016,0.833,0.043,89.744655,18846.37755,10587.427304,8258.950246,92.02721,4.3,89.744655,11847.883431,6998.494119,77.982295,3.2,10801.552881,3162.61,47.560863,1877708.71524907,6239.78366380714
619,51,059,470100,51059470100,4701,Census Tract 4701,G5020,S,7579544,4027,51059470100,470100,0,470100,97.7,1.4,0.9,2900,0.021,0.022,244013,0.038,0.102,0.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7582821.65319109,22010.7180774752
620,51,059,470300,51059470300,4703,Census Tract 4703,G5020,S,3475921,40509,51059470300,470300,0,470300,97.4,2,0.7,3492,0.039,0.033,237159,0.004,0.053,0.951,0,0,0,0,0,0,0,0,0,0,0,1,4758.083685,2539.42,73.076728,3516084.23585453,8444.8010509268
621,51,059,470400,51059470400,4704,Census Tract 4704,G5020,S,5730465,32781,51059470400,470400,0,470400,95.6,3.5,0.9,4603,0.056,0.013,205588,0.004,0.056,0.893,0.016,73.648,15466.08,14555.987137,910.092863,12.357333,1.6,73.648,14601.579474,864.500526,11.738276,1.7,11400.078089,4732.75,61.605924,5762672.14162201,9960.46674876581
837,11,001,007407,11001007407,74.07,Census Tract 74.07,G5020,S,610688,0,11001007407,7407,0,7407,62.2,35,2.8,2601,0.18,0.178,37586,0.989,0.009,0.348,0.257,668.457,140375.97,58368.653268,82007.316732,122.681514,25.7,668.457,53359.676454,87016.293546,130.174856,25.9,63829.605045,66923.95,107.484879,610626.017874602,4692.19310311441
838,11,001,007408,11001007408,74.08,Census Tract 74.08,G5020,S,382368,58,11001007408,7408,0,7408,45.6,50.7,3.7,3050,0.215,0.417,25058,0.976,0.011,0.069,0.347,1058.35,222253.5,109162.449931,113091.050069,106.856002,34.7,1058.35,118513.726808,103739.773192,98.020289,40,118352.070436,165483.93,122.43558,382386.636846688,3911.24094494167
839,11,001,007409,11001007409,74.09,Census Tract 74.09,G5020,S,397786,0,11001007409,7409,0,7409,52.7,43,4.3,3963,0.242,0.363,26862,1,0.003,0.159,0.345,1367.235,287119.35,152207.639032,134911.710968,98.674852,34.5,1367.235,150888.60225,136230.74775,99.639599,32.1,117236.313491,138112.77,113.584435,397745.107052547,3046.21064709044
840,11,001,007502,11001007502,75.02,Census Tract 75.02,G5020,S,615797,0,11001007502,7502,0,7502,56,43.4,0.6,4951,0.314,0.497,19559,0.99,0.002,0.188,0.404,2000.204,420042.84,176904.452617,243138.387383,121.556795,40.4,1998.203796,184091.868846,235530.928314,117.871325,35.2,176243.711207,170145.41,103.151438,615735.717658727,4792.93744005843
841,11,001,007503,11001007503,75.03,Census Tract 75.03,G5020,S,499811,0,11001007503,7503,0,7503,57.8,40.9,1.3,2416,0.244,0.382,33512,0.994,0,0.288,0.335,809.36,169965.6,64297.881126,105667.718874,130.55713,33.5,808.55064,58505.377335,111290.257065,137.641666,32.3,84772.681523,87854.67,106.874608,499759.867979078,2859.52979067199
937,11,001,001901,11001001901,19.01,Census Tract 19.01,G5020,S,769144,0,11001001901,1901,0,1901,54.4,42.5,3.2,3935,0.11,0.094,78662,0.837,0.039,0.803,0.13,512.06155,107532.9255,55602.050049,51930.875451,101.415299,13,511.03845,49260.145639,58057.928861,113.607751,11.8,50864.162061,44092.8,97.51247,769069.495950094,3629.65527709779
938,11,001,001902,11001001902,19.02,Census Tract 19.02,G5020,S,888252,0,11001001902,1902,0,1902,64.8,35,0.2,2170,0.094,0.09,74625,0.781,0.144,0.811,0.102,221.34,46481.4,21317.629141,25163.770859,113.688311,10.2,221.11866,18172.232876,28262.685724,127.816828,10.1,26175.732849,20359.01,91.875264,888161.901057805,3998.17199271089
939,11,001,002001,11001002001,20.01,Census Tract 20.01,G5020,S,631327,2164,11001002001,2001,0,2001,61.2,38.1,0.7,2548,0.082,0.084,49006,0.454,0.266,0.43,0.096,244.608,51367.68,25738.263244,25629.416756,104.777508,9.6,244.852608,23250.263406,28168.784274,115.04384,10.3,32123.628499,20372.38,81.49572,633430.241700352,4211.53276037603
940,11,001,002002,11001002002,20.02,Census Tract 20.02,G5020,S,849257,0,11001002002,2002,0,2002,67.7,32,0.3,3698,0.14,0.168,59840,0.538,0.247,0.676,0.122,451.156,94742.76,44010.904441,50731.855559,112.448589,12.2,451.156,40736.018912,54006.741088,119.707465,11.9,55671.255506,36491.86,83.14922,849171.526509258,4418.37161989605
941,11,001,002101,11001002101,21.01,Census Tract 21.01,G5020,S,601123,0,11001002101,2101,0,2101,57.8,42.2,0,5752,0.166,0.192,45987,0.64,0.356,0.528,0.152,874.304,183603.84,88829.646471,94774.193529,108.399588,15.2,873.429696,81291.50525,102128.73091,116.928393,14.5,97321.910849,72040.99,89.326576,601064.19421807,3187.28802541342
942,11,001,002102,11001002102,21.02,Census Tract 21.02,G5020,S,725934,0,11001002102,2102,0,2102,58.2,39.8,2,4901,0.109,0.19,50142,0.647,0.284,0.504,0.134,656.734,137914.14,66113.957724,71800.182276,109.329169,13.4,656.734,60069.128005,77845.011995,118.533549,13.4,71246.615141,64275.62,99.599012,725863.895706867,3547.75349396173
943,11,001,009804,11001009804,98.04,Census Tract 98.04,G5020,S,518352,0,11001009804,9804,0,9804,62.7,35.4,1.9,2615,0.246,0.278,44356,0.985,0.008,0.312,0.31,810.65,170236.5,91786.813909,78449.686091,96.773806,31,810.65,92910.403873,77326.096127,95.38777,27.4,82873.964216,76914.62,101.084003,518298.532227484,3761.59516762625
842,11,001,007504,11001007504,75.04,Census Tract 75.04,G5020,S,796619,0,11001007504,7504,0,7504,70.6,29.4,0,2281,0.204,0.516,17372,0.976,0,0.199,0.35,798.35,167653.5,51416.347074,116237.152926,145.596734,35,797.55165,62658.032713,104827.813787,131.437022,32,68672.058643,97647.94,123.292855,796538.325522727,4403.70064024004
843,11,001,007601,11001007601,76.01,Census Tract 76.01,G5020,S,1107484,155710,11001007601,7601,0,7601,62.9,34.2,2.9,4130,0.24,0.206,43256,0.972,0,0.537,0.272,1123.36,235905.6,75477.267744,160428.332256,142.811149,27.2,1123.36,76612.416305,159293.183695,141.800655,27.2,87380.064504,159035.61,135.533092,1263062.98514358,4733.02640721767
844,11,001,007603,11001007603,76.03,Census Tract 76.03,G5020,S,1226652,0,11001007603,7603,0,7603,52,46.8,1.1,3362,0.092,0.16,53701,0.893,0.049,0.41,0.183,614.630754,129072.45834,55535.199884,73537.258456,119.644613,18.3,615.246,56068.618741,73133.041259,118.867967,15.8,54674.684637,64972.4,114.037075,1226529.03786525,4994.72342887374
845,11,001,007604,11001007604,76.04,Census Tract 76.04,G5020,S,1368612,0,11001007604,7604,0,7604,64.2,35.3,0.5,3441,0.158,0.177,52764,0.938,0.015,0.357,0.235,808.635,169813.35,59791.575999,110021.774001,136.058635,23.5,807.826365,62820.523457,106823.013193,132.235116,19.1,58606.647905,80815.71,121.725809,1368471.8002591,5427.17596528221
846,11,001,007605,11001007605,76.05,Census Tract 76.05,G5020,S,453790,0,11001007605,7605,0,7605,59.7,38,2.3,3666,0.14,0.305,42222,0.945,0.003,0.191,0.27,989.82,207862.2,75649.703699,132212.496301,133.572262,27,989.82,73461.729743,134400.470257,135.782739,25.7,91224.618687,111864.49,115.671112,453746.362299836,3673.00018744601
944,11,001,009807,11001009807,98.07,Census Tract 98.07,G5020,S,1038640,0,11001009807,9807,0,9807,55.2,44.8,0,3102,0.322,0.332,35727,0.966,0.008,0.435,0.347,1076.394,226042.74,144840.265682,81202.474318,75.43936,34.7,1076.394,139323.655726,86719.084274,80.564444,28.2,108563.369427,75551.61,86.173533,1038537.43170712,5057.87594085856
945,11,001,010900,11001010900,109,Census Tract 109,G5020,S,2379666,2936546,11001010900,10900,0,10900,54.5,40.8,4.7,3949,0.383,0.616,26445,0.977,0.006,0.046,0.471,1859.979,390595.59,272662.989459,117932.600541,63.40534,47.1,1859.979,283027.795751,107567.794249,57.8328,38.6,187927.019688,93351.18,69.695228,5315687.49817189,11817.4054867044
946,11,001,010400,11001010400,104,Census Tract 104,G5020,S,2734891,83,11001010400,10400,0,10400,58.3,41.6,0,4178,0.228,0.299,40078,0.928,0.004,0.325,0.3,1252.1466,262950.786,135893.357539,127057.428461,101.471687,30,1252.1466,124096.105195,138854.680805,110.89331,31.1,148547.104095,136726.98,100.6494,2734701.52987845,7777.25796341065
947,11,001,009802,11001009802,98.02,Census Tract 98.02,G5020,S,200745,0,11001009802,9802,0,9802,32,63.5,4.6,1203,0.311,0.451,25086,1,0,0.274,0.385,463.618155,97359.81255,65507.421275,31852.391275,68.703934,38.5,463.155,64630.812097,32631.737903,70.455329,38.5,48037.245256,49710.4,106.797299,200725.159324836,2124.24384958867
948,11,001,009901,11001009901,99.01,Census Tract 99.01,G5020,S,2102166,0,11001009901,9901,0,9901,70.9,29.1,0,2279,0.122,0.086,86500,0.917,0.022,0.827,0.139,316.781,66524.01,19603.101864,46920.908136,148.117811,13.9,316.781,19554.022516,46969.987484,148.272742,12.4,21069.304901,36921.78,133.702852,2101955.39419671,5944.80059750337
847,11,001,007703,11001007703,77.03,Census Tract 77.03,G5020,S,1010272,1059,11001007703,7703,0,7703,34.1,60.5,5.4,5216,0.181,0.312,31737,0.979,0.021,0.288,0.286,1491.776,313272.96,147443.549204,165829.410796,111.162407,28.6,1491.776,119267.326252,194005.633748,130.050111,27.4,92339.636206,221541.06,148.22072,1011230.46953479,4509.84826094245
848,11,001,007707,11001007707,77.07,Census Tract 77.07,G5020,S,841331,0,11001007707,7707,0,7707,62.6,37.3,0,4263,0.196,0.2,49068,0.988,0,0.465,0.255,1085.977935,228055.36635,79484.916399,148570.449951,136.807982,25.5,1087.065,87852.060033,140431.589967,129.18417,23.3,92756.047163,117006.86,117.139114,841246.707330961,4349.37260863828
849,11,001,007708,11001007708,77.08,Census Tract 77.08,G5020,S,732061,124342,11001007708,7708,0,7708,42.2,57.8,0,2793,0.423,0.413,26761,0.991,0,0.155,0.447,1248.471,262178.91,91183.336037,170995.573963,136.963994,44.7,1248.471,86774.394246,175404.515754,140.495467,35.9,70997.944493,132856.62,136.861737,856319.156138859,4293.39411908903
850,11,001,008301,11001008301,83.01,Census Tract 83.01,G5020,S,303975,0,11001008301,8301,0,8301,35.1,40.9,24,2683,0.059,0.078,130536,0.141,0.057,0.565,0.048,128.784,27044.64,13511.891771,13532.748229,105.080975,4.8,128.912784,11839.974838,15231.709802,118.155154,4.2,8021.861203,15756.86,139.155528,303945.288269156,2368.73764837471
851,11,001,008302,11001008302,83.02,Census Tract 83.02,G5020,S,260893,0,11001008302,8302,0,8302,36.9,45.6,17.5,2376,0.016,0.06,116875,0.205,0.07,0.566,0.03,71.28,14968.8,7123.345749,7845.454251,110.065295,3,71.35128,6447.471329,8536.297471,119.637622,1.4,2843.2726,4056.91,123.467875,260868.112070656,2372.70021257977
852,11,001,008402,11001008402,84.02,Census Tract 84.02,G5020,S,268371,0,11001008402,8402,0,8402,49.5,38.2,12.2,2168,0.094,0.117,88516,0.447,0.04,0.369,0.134,290.221488,60946.51248,22245.45087,38701.06161,133.35009,13.4,290.802512,21277.42869,39791.09883,136.832033,13,24840.563976,34045.54,121.413416,268344.579686438,2657.40637398237
853,11,001,008410,11001008410,84.10,Census Tract 84.10,G5020,S,220143,0,11001008410,8410,0,8410,58.7,36,5.3,1404,0.082,0.072,102900,0.596,0.083,0.639,0.094,131.976,27714.96,8345.052422,19369.907578,146.768409,9.4,131.976,7825.113901,19889.846099,150.708054,9.7,10815.355108,17458.2,129.669664,220120.815042445,2326.09537731958
854,11,001,010600,11001010600,106,Census Tract 106,G5020,S,1236709,0,11001010600,10600,0,10600,33.7,49.2,17.1,4651,0.092,0.171,90027,0.365,0.115,0.395,0.121,562.771,118181.91,56170.571089,62011.338911,110.189294,12.1,562.771,53584.036877,64597.873123,114.785362,11.4,39142.93739,57814.06,125.219975,1236584.70059584,5269.1834587887
855,11,001,008701,11001008701,87.01,Census Tract 87.01,G5020,S,384507,0,11001008701,8701,0,8701,47.6,44.3,8.1,2333,0.113,0.153,57212,0.76,0.012,0.505,0.176,410.608,86227.68,36389.031325,49838.648675,121.377685,17.6,410.197392,31659.563565,54481.888755,132.818711,18.3,36472.851728,45190.9,116.209317,384467.093001797,2699.84986803212
856,11,001,008702,11001008702,87.02,Census Tract 87.02,G5020,S,474437,0,11001008702,8702,0,8702,51.1,46.6,2.2,2122,0.216,0.199,54259,0.737,0.137,0.43,0.226,479.092428,100609.40988,37704.393909,62905.015971,131.300376,22.6,480.051572,37522.901016,63287.929104,131.835688,21.6,39254.209388,46204.03,113.539039,474387.871843617,3710.81278052198
949,11,001,009902,11001009902,99.02,Census Tract 99.02,G5020,S,1294603,0,11001009902,9902,0,9902,63.1,31.8,5.1,2960,0.321,0.257,42052,0.988,0.006,0.716,0.305,902.8,189588,68202.987357,121385.012643,134.453935,30.5,903.7028,78733.597496,111043.990504,122.87667,22.7,40868.044167,88699.02,143.761797,1294473.45837442,5340.36139508241
950,11,001,009903,11001009903,99.03,Census Tract 99.03,G5020,S,375868,0,11001009903,9903,0,9903,75.1,24.9,0,1515,0.09,0.166,62219,0.957,0.015,0.616,0.17,257.55,54085.5,19909.040088,34176.459912,132.698349,17,257.55,21558.184236,32527.315764,126.29515,17.5,17123.386227,31349.86,135.816587,375828.783640555,3223.43972787354
951,51,013,100200,51013100200,1002,Census Tract 1002,G5020,S,3183137,0,51013100200,100200,0,100200,88.3,10.7,1,6768,0.039,0.008,185139,0.014,0.031,0.932,0.013,87.984,18476.64,14658.148317,3818.491683,43.399842,1.3,87.984,14885.011661,3591.628339,40.82138,2.1,18113.96879,11071.41,79.663049,3182815.12015517,8375.68126464288
952,51,013,103000,51013103000,1030,Census Tract 1030,G5020,S,781367,0,51013103000,103000,0,103000,79.5,20,0.5,3373,0.04,0.03,128421,0.059,0.118,0.726,0.047,158.531,33291.51,23204.099555,10087.410445,63.630523,4.7,158.531,23134.043598,10157.466402,64.07243,4.5,18041.70304,14532.45,93.688212,781289.175951258,4030.46657329908
857,11,001,008802,11001008802,88.02,Census Tract 88.02,G5020,S,471790,0,11001008802,8802,0,8802,54.1,40.2,5.7,4483,0.206,0.327,39613,0.842,0.003,0.411,0.278,1246.274,261717.54,84233.48686,177484.05314,142.411743,27.8,1245.027726,75495.40129,185960.42117,149.362474,26.7,93416.287149,160076.18,132.611428,471741.095115469,2848.57954125847
858,11,001,008803,11001008803,88.03,Census Tract 88.03,G5020,S,1151253,0,11001008803,8803,0,8803,34.7,40.1,25.2,2099,0.235,0.522,18785,0.599,0.114,0.158,0.322,675.878,141934.38,71039.909693,70894.470307,104.892407,32.2,675.878,64366.959101,77567.420899,114.765418,26.9,47572.008988,73429.57,127.438087,1151135.49594499,5287.3531753783
859,11,001,009904,11001009904,99.04,Census Tract 99.04,G5020,S,424831,0,11001009904,9904,0,9904,50.7,46,3.2,1773,0.237,0.33,35478,0.967,0.072,0.318,0.306,541.995462,113819.04702,50493.763335,63325.283685,116.837295,30.6,542.538,47865.967187,66067.012813,121.773982,29.7,48324.04189,45729.92,102.103971,424788.08462243,2987.99342090232
860,11,001,009905,11001009905,99.05,Census Tract 99.05,G5020,S,433028,0,11001009905,9905,0,9905,64.1,34.1,1.6,2498,0.252,0.242,38310,0.953,0.033,0.362,0.297,740.422188,155488.65948,63685.549813,91803.109667,123.987518,29.7,741.906,70426.319567,85373.940433,115.073797,29.3,69708.49325,84731.81,115.213966,432987.558726148,2915.11432668472
861,11,001,009906,11001009906,99.06,Census Tract 99.06,G5020,S,247973,0,11001009906,9906,0,9906,51.2,46.9,1.9,1213,0.161,0.195,42240,0.978,0.012,0.499,0.232,281.416,59097.36,23653.772637,35443.587363,125.947307,23.2,281.416,24794.362114,34302.997886,121.89427,20.9,31267.518924,32592.43,107.178451,247946.581623977,2139.29738598614
862,11,001,009907,11001009907,99.07,Census Tract 99.07,G5020,S,466954,0,11001009907,9907,0,9907,62.1,37.9,0,2773,0.229,0.431,23607,0.992,0.035,0.218,0.34,942.82,197992.2,63607.747469,134384.452531,142.53458,34,942.82,66669.682888,131322.517112,139.286945,32.6,75386.100671,108292.08,123.810769,466905.998087102,3177.05689827494
953,51,013,100100,51013100100,1001,Census Tract 1001,G5020,S,2175942,0,51013100100,100100,0,100100,77.4,22.4,0.2,5036,0.017,0.018,175430,0.021,0.022,0.879,0.014,70.504,14805.84,7068.954537,7736.885463,109.73683,1.4,70.433496,8072.898484,6718.135676,95.382681,1.8,13145.050377,5165.27,59.240177,2175723.20537213,6715.25558031215
954,51,013,100300,51013100300,1003,Census Tract 1003,G5020,S,4422563,4972,51013100300,100300,0,100300,88.7,6.3,5,6211,0.054,0.016,232461,0.026,0.057,0.91,0.007,43.477,9130.17,7017.506098,2112.663902,48.592679,0.7,43.520477,7049.883604,2089.416566,48.009965,2.9,22457.686738,14995.81,84.080816,4427097.07409802,10891.7906452883
955,51,013,102200,51013102200,1022,Census Tract 1022,G5020,S,867216,0,51013102200,102200,0,102200,69.7,28.4,2,7065,0.121,0.292,42571,0.235,0.509,0.371,0.156,1103.24214,231680.8494,165725.779421,65955.069979,59.78295,15.6,1102.14,166656.476751,64792.923249,58.788288,15.3,115423.699764,104988.1,100.028678,867128.943125438,3967.63291020509
956,51,013,101500,51013101500,1015,Census Tract 1015,G5020,S,1734545,0,51013101500,101500,0,101500,57.1,36.3,6.6,8040,0.024,0.054,113704,0.066,0.106,0.37,0.086,691.44,145202.4,99588.264006,45614.135994,65.969767,8.6,692.13144,91613.266038,53734.336362,77.636029,8.3,80084.368115,53673.45,84.267409,1734371.8960617,6252.51541884905
957,51,013,101100,51013101100,1011,Census Tract 1011,G5020,S,2144844,0,51013101100,101100,0,101100,75.5,23.6,0.8,5667,0.021,0.02,156971,0.005,0.068,0.809,0.021,118.887993,24966.47853,11568.319924,13398.158606,112.695641,2.1,119.007,13519.934061,11471.535939,96.393791,2.2,17870.194262,7914.03,64.45591,2144625.17643493,7046.34483649494
863,11,001,005500,11001005500,55,Census Tract 55,G5020,S,628198,9350,11001005500,5500,0,5500,37.8,29.8,32.5,6321,0.04,0.159,96793,0.057,0.078,0.337,0.075,474.549075,99655.30575,69570.675718,30084.630032,63.396246,7.5,474.549075,65758.500996,33896.804754,71.429503,5.6,37508.145342,40707.61,109.295097,637484.123721344,3987.97038350377
864,11,001,005002,11001005002,50.02,Census Tract 50.02,G5020,S,233508,0,11001005002,5002,0,5002,26.5,27.9,45.6,5567,0.057,0.117,81316,0.194,0.217,0.257,0.081,450.927,94694.67,62174.344821,32520.325179,72.118825,8.1,451.377927,56549.193147,38240.171523,84.718745,9.3,49135.886247,70211.94,123.542324,233484.616262203,2245.14143671027
865,11,001,005001,11001005001,50.01,Census Tract 50.01,G5020,S,204752,0,11001005001,5001,0,5001,31.8,29.6,38.7,2044,0.024,0.079,130173,0.256,0.056,0.438,0.053,108.440332,22772.46972,14441.629198,8330.840522,76.824189,5.3,108.332,13220.6743,9529.0457,87.961504,5.2,7953.825228,12444.73,128.116607,204730.73025882,2114.92714383488
866,11,001,004701,11001004701,47.01,Census Tract 47.01,G5020,S,321251,0,11001004701,4701,0,4701,34.9,44.9,20.1,3582,0.108,0.267,24962,0.718,0.044,0.198,0.227,812.300886,170583.18606,92584.649549,77998.536511,96.02173,22.7,813.114,84321.75984,86432.18016,106.29774,26.9,78020.663442,100374.76,118.157175,321218.218880148,2917.41248589263
867,11,001,004702,11001004702,47.02,Census Tract 47.02,G5020,S,324537,0,11001004702,4702,0,4702,32.1,33.6,34.3,2211,0.133,0.161,81875,0.456,0.035,0.36,0.166,367.026,77075.46,43896.814065,33178.645935,90.398626,16.6,367.026,39739.599919,37335.860081,101.725382,19.9,36555.122095,37246.02,105.982967,324502.42739882,2950.75789575958
868,11,001,008804,11001008804,88.04,Census Tract 88.04,G5020,S,787215,0,11001008804,8804,0,8804,49.6,46.9,3.5,2690,0.253,0.348,27441,0.889,0.069,0.31,0.314,844.66,177378.6,63378.181701,114000.418299,134.966043,31.4,843.81534,56526.832307,120674.389093,143.010423,30.1,62086.492905,117050.65,137.21686,787135.422636813,3936.33302896183
869,11,001,008903,11001008903,89.03,Census Tract 89.03,G5020,S,299515,0,11001008903,8903,0,8903,54.8,40.8,4.3,3075,0.218,0.329,34080,0.916,0.076,0.264,0.297,912.361725,191595.96225,59267.40064,132328.56161,145.03958,29.7,913.275,44503.253502,147284.496498,161.270698,30.2,62914.347858,107685.45,132.555519,299482.968726313,2991.03479086098
870,11,001,008904,11001008904,89.04,Census Tract 89.04,G5020,S,456560,0,11001008904,8904,0,8904,58.6,40.8,0.6,3244,0.23,0.271,30295,0.879,0.099,0.134,0.301,976.444,205053.24,54864.916863,150188.323137,153.811507,30.1,975.467556,52006.3502,152841.83656,156.68572,29.6,75359.354402,124298.57,130.737107,456514.152502883,3121.43896635512
958,51,013,100700,51013100700,1007,Census Tract 1007,G5020,S,1555999,0,51013100700,100700,0,100700,74.6,21.4,4.1,5169,0.033,0.024,104282,0.038,0.113,0.653,0.056,289.753464,60848.22744,46309.47921,14538.74823,50.176271,5.6,289.464,45841.983581,14945.456419,51.631486,7.6,43101.962574,34894.56,93.951077,1555839.92577148,6820.63907511039
959,51,013,100400,51013100400,1004,Census Tract 1004,G5020,S,3845436,0,51013100400,100400,0,100400,96.1,2.8,1.2,3872,0.016,0.028,206058,0,0.076,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3845052.07647016,11161.4468802748
960,51,013,102100,51013102100,1021,Census Tract 1021,G5020,S,1150387,0,51013102100,102100,0,102100,90.2,7.3,2.5,2321,0.031,0.166,100074,0.052,0.231,0.604,0.071,164.791,34606.11,23938.93451,10667.17549,64.731542,7.1,164.791,24352.296497,10253.813503,62.22314,7.6,22123.98204,18270.78,94.984187,1150270.02685777,5298.39522510182
